visit_id,cookie_id,page_id,event_type,sequence_number,event_time,date,time
d1db12,fc490c,8,1,13,15-01-2020 07:08,15-01-2020,07:08:00
d1db12,fc490c,10,1,14,15-01-2020 07:09,15-01-2020,07:09:00
d1db12,fc490c,11,1,15,15-01-2020 07:10,15-01-2020,07:10:00
d1db12,fc490c,11,2,16,15-01-2020 07:10,15-01-2020,07:10:00
d1db12,fc490c,12,1,17,15-01-2020 07:11,15-01-2020,07:11:00
d1db12,fc490c,13,3,18,15-01-2020 07:11,15-01-2020,07:11:00
0edbe8,3295c7,2,1,1,13-01-2020 05:27,13-01-2020,05:27:00
0edbe8,3295c7,2,4,2,13-01-2020 05:27,13-01-2020,05:27:00
0edbe8,3295c7,2,5,3,13-01-2020 05:28,13-01-2020,05:28:00
0edbe8,3295c7,3,1,4,13-01-2020 05:28,13-01-2020,05:28:00
0edbe8,3295c7,3,2,5,13-01-2020 05:29,13-01-2020,05:29:00
0edbe8,3295c7,4,1,6,13-01-2020 05:29,13-01-2020,05:29:00
0edbe8,3295c7,4,2,7,13-01-2020 05:29,13-01-2020,05:29:00
0edbe8,3295c7,5,1,8,13-01-2020 05:29,13-01-2020,05:29:00
0edbe8,3295c7,9,1,9,13-01-2020 05:30,13-01-2020,05:30:00
0edbe8,3295c7,9,2,10,13-01-2020 05:31,13-01-2020,05:31:00
0edbe8,3295c7,10,1,11,13-01-2020 05:31,13-01-2020,05:31:00
0edbe8,3295c7,10,2,12,13-01-2020 05:31,13-01-2020,05:31:00
0edbe8,3295c7,11,1,13,13-01-2020 05:32,13-01-2020,05:32:00
0edbe8,3295c7,11,2,14,13-01-2020 05:33,13-01-2020,05:33:00
7d2bef,735b90,2,1,1,16-02-2020 06:04,16-02-2020,06:04:00
2.37E+14,a3f390,2,1,1,07-01-2020 10:06,07-01-2020,10:06:00
2.37E+14,a3f390,2,4,2,07-01-2020 10:06,07-01-2020,10:06:00
2.37E+14,a3f390,2,5,3,07-01-2020 10:06,07-01-2020,10:06:00
2.37E+14,a3f390,3,1,4,07-01-2020 10:07,07-01-2020,10:07:00
2.37E+14,a3f390,3,2,5,07-01-2020 10:07,07-01-2020,10:07:00
2.37E+14,a3f390,4,1,6,07-01-2020 10:08,07-01-2020,10:08:00
2.37E+14,a3f390,4,2,7,07-01-2020 10:08,07-01-2020,10:08:00
2.37E+14,a3f390,6,1,8,07-01-2020 10:08,07-01-2020,10:08:00
2.37E+14,a3f390,8,1,9,07-01-2020 10:08,07-01-2020,10:08:00
2.37E+14,a3f390,9,1,10,07-01-2020 10:09,07-01-2020,10:09:00
2.37E+14,a3f390,9,2,11,07-01-2020 10:10,07-01-2020,10:10:00
2.37E+14,a3f390,10,1,12,07-01-2020 10:10,07-01-2020,10:10:00
2.37E+14,a3f390,10,2,13,07-01-2020 10:11,07-01-2020,10:11:00
2.37E+14,a3f390,12,1,14,07-01-2020 10:11,07-01-2020,10:11:00
2.37E+14,a3f390,13,3,15,07-01-2020 10:12,07-01-2020,10:12:00
70aafc,14bfa6,2,1,1,02-01-2020 23:01,02-01-2020,23:01:00
70aafc,14bfa6,2,4,2,02-01-2020 23:02,02-01-2020,23:02:00
70aafc,14bfa6,2,5,3,02-01-2020 23:02,02-01-2020,23:02:00
70aafc,14bfa6,4,1,4,02-01-2020 23:02,02-01-2020,23:02:00
70aafc,14bfa6,4,2,5,02-01-2020 23:03,02-01-2020,23:03:00
70aafc,14bfa6,5,1,6,02-01-2020 23:03,02-01-2020,23:03:00
70aafc,14bfa6,5,2,7,02-01-2020 23:03,02-01-2020,23:03:00
70aafc,14bfa6,6,1,8,02-01-2020 23:04,02-01-2020,23:04:00
70aafc,14bfa6,6,2,9,02-01-2020 23:05,02-01-2020,23:05:00
70aafc,14bfa6,7,1,10,02-01-2020 23:06,02-01-2020,23:06:00
70aafc,14bfa6,7,2,11,02-01-2020 23:06,02-01-2020,23:06:00
70aafc,14bfa6,8,1,12,02-01-2020 23:07,02-01-2020,23:07:00
70aafc,14bfa6,8,2,13,02-01-2020 23:07,02-01-2020,23:07:00
70aafc,14bfa6,9,1,14,02-01-2020 23:08,02-01-2020,23:08:00
70aafc,14bfa6,9,2,15,02-01-2020 23:08,02-01-2020,23:08:00
70aafc,14bfa6,10,1,16,02-01-2020 23:09,02-01-2020,23:09:00
70aafc,14bfa6,10,2,17,02-01-2020 23:10,02-01-2020,23:10:00
70aafc,14bfa6,12,1,18,02-01-2020 23:10,02-01-2020,23:10:00
70aafc,14bfa6,13,3,19,02-01-2020 23:11,02-01-2020,23:11:00
e9798f,7cbbc4,2,1,1,04-01-2020 08:37,04-01-2020,08:37:00
bfeabf,e2c420,2,1,1,03-02-2020 21:55,03-02-2020,21:55:00
e2a6c5,32bb90,2,1,1,13-01-2020 22:06,13-01-2020,22:06:00
e2a6c5,32bb90,2,4,2,13-01-2020 22:07,13-01-2020,22:07:00
e2a6c5,32bb90,2,5,3,13-01-2020 22:07,13-01-2020,22:07:00
e2a6c5,32bb90,3,1,4,13-01-2020 22:08,13-01-2020,22:08:00
e2a6c5,32bb90,3,2,5,13-01-2020 22:08,13-01-2020,22:08:00
e2a6c5,32bb90,4,1,6,13-01-2020 22:09,13-01-2020,22:09:00
e2a6c5,32bb90,4,2,7,13-01-2020 22:10,13-01-2020,22:10:00
e2a6c5,32bb90,5,1,8,13-01-2020 22:10,13-01-2020,22:10:00
e2a6c5,32bb90,5,2,9,13-01-2020 22:10,13-01-2020,22:10:00
e2a6c5,32bb90,6,1,10,13-01-2020 22:11,13-01-2020,22:11:00
e2a6c5,32bb90,6,2,11,13-01-2020 22:11,13-01-2020,22:11:00
e2a6c5,32bb90,7,1,12,13-01-2020 22:11,13-01-2020,22:11:00
e2a6c5,32bb90,7,2,13,13-01-2020 22:12,13-01-2020,22:12:00
e2a6c5,32bb90,8,1,14,13-01-2020 22:12,13-01-2020,22:12:00
e2a6c5,32bb90,9,1,15,13-01-2020 22:13,13-01-2020,22:13:00
e2a6c5,32bb90,10,1,16,13-01-2020 22:14,13-01-2020,22:14:00
e2a6c5,32bb90,10,2,17,13-01-2020 22:14,13-01-2020,22:14:00
e2a6c5,32bb90,11,1,18,13-01-2020 22:15,13-01-2020,22:15:00
e2a6c5,32bb90,11,2,19,13-01-2020 22:15,13-01-2020,22:15:00
e2a6c5,32bb90,12,1,20,13-01-2020 22:15,13-01-2020,22:15:00
e2a6c5,32bb90,13,3,21,13-01-2020 22:16,13-01-2020,22:16:00
c01d34,d2ddea,2,1,1,13-02-2020 11:45,13-02-2020,11:45:00
1dfd99,ad61ab,2,1,1,11-02-2020 10:01,11-02-2020,10:01:00
1dfd99,ad61ab,2,4,2,11-02-2020 10:01,11-02-2020,10:01:00
1dfd99,ad61ab,2,5,3,11-02-2020 10:01,11-02-2020,10:01:00
1dfd99,ad61ab,4,1,4,11-02-2020 10:02,11-02-2020,10:02:00
1dfd99,ad61ab,4,2,5,11-02-2020 10:02,11-02-2020,10:02:00
1dfd99,ad61ab,5,1,6,11-02-2020 10:03,11-02-2020,10:03:00
1dfd99,ad61ab,6,1,7,11-02-2020 10:03,11-02-2020,10:03:00
1dfd99,ad61ab,6,2,8,11-02-2020 10:04,11-02-2020,10:04:00
1dfd99,ad61ab,7,1,9,11-02-2020 10:05,11-02-2020,10:05:00
1dfd99,ad61ab,8,1,10,11-02-2020 10:05,11-02-2020,10:05:00
1dfd99,ad61ab,8,2,11,11-02-2020 10:06,11-02-2020,10:06:00
1dfd99,ad61ab,9,1,12,11-02-2020 10:06,11-02-2020,10:06:00
1dfd99,ad61ab,10,1,13,11-02-2020 10:07,11-02-2020,10:07:00
1dfd99,ad61ab,10,2,14,11-02-2020 10:07,11-02-2020,10:07:00
1dfd99,ad61ab,11,1,15,11-02-2020 10:08,11-02-2020,10:08:00
1dfd99,ad61ab,11,2,16,11-02-2020 10:08,11-02-2020,10:08:00
1dfd99,ad61ab,12,1,17,11-02-2020 10:09,11-02-2020,10:09:00
1dfd99,ad61ab,13,3,18,11-02-2020 10:09,11-02-2020,10:09:00
f78639,d09bf4,2,1,1,19-01-2020 09:00,19-01-2020,09:00:00
f78639,d09bf4,2,4,2,19-01-2020 09:00,19-01-2020,09:00:00
f78639,d09bf4,3,1,3,19-01-2020 09:00,19-01-2020,09:00:00
f78639,d09bf4,4,1,4,19-01-2020 09:00,19-01-2020,09:00:00
f78639,d09bf4,4,2,5,19-01-2020 09:01,19-01-2020,09:01:00
f78639,d09bf4,6,1,6,19-01-2020 09:01,19-01-2020,09:01:00
f78639,d09bf4,8,1,7,19-01-2020 09:01,19-01-2020,09:01:00
f78639,d09bf4,10,1,8,19-01-2020 09:02,19-01-2020,09:02:00
f78639,d09bf4,12,1,9,19-01-2020 09:03,19-01-2020,09:03:00
f78639,d09bf4,13,3,10,19-01-2020 09:03,19-01-2020,09:03:00
8836de,fbd793,2,1,1,26-02-2020 05:24,26-02-2020,05:24:00
8836de,fbd793,2,4,2,26-02-2020 05:24,26-02-2020,05:24:00
8836de,fbd793,2,5,3,26-02-2020 05:25,26-02-2020,05:25:00
8836de,fbd793,4,1,4,26-02-2020 05:25,26-02-2020,05:25:00
8836de,fbd793,4,2,5,26-02-2020 05:26,26-02-2020,05:26:00
8836de,fbd793,5,1,6,26-02-2020 05:26,26-02-2020,05:26:00
8836de,fbd793,5,2,7,26-02-2020 05:27,26-02-2020,05:27:00
8836de,fbd793,7,1,8,26-02-2020 05:27,26-02-2020,05:27:00
8836de,fbd793,7,2,9,26-02-2020 05:27,26-02-2020,05:27:00
8836de,fbd793,8,1,10,26-02-2020 05:28,26-02-2020,05:28:00
8836de,fbd793,9,1,11,26-02-2020 05:29,26-02-2020,05:29:00
8836de,fbd793,9,2,12,26-02-2020 05:30,26-02-2020,05:30:00
8836de,fbd793,10,1,13,26-02-2020 05:30,26-02-2020,05:30:00
8836de,fbd793,10,2,14,26-02-2020 05:31,26-02-2020,05:31:00
8836de,fbd793,11,1,15,26-02-2020 05:32,26-02-2020,05:32:00
8836de,fbd793,11,2,16,26-02-2020 05:33,26-02-2020,05:33:00
8836de,fbd793,12,1,17,26-02-2020 05:33,26-02-2020,05:33:00
8836de,fbd793,13,3,18,26-02-2020 05:34,26-02-2020,05:34:00
da7cf0,28dd2c,2,1,1,14-01-2020 05:02,14-01-2020,05:02:00
da7cf0,28dd2c,2,4,2,14-01-2020 05:03,14-01-2020,05:03:00
da7cf0,28dd2c,2,5,3,14-01-2020 05:04,14-01-2020,05:04:00
da7cf0,28dd2c,3,1,4,14-01-2020 05:04,14-01-2020,05:04:00
da7cf0,28dd2c,3,2,5,14-01-2020 05:05,14-01-2020,05:05:00
da7cf0,28dd2c,4,1,6,14-01-2020 05:06,14-01-2020,05:06:00
da7cf0,28dd2c,4,2,7,14-01-2020 05:06,14-01-2020,05:06:00
da7cf0,28dd2c,5,1,8,14-01-2020 05:06,14-01-2020,05:06:00
da7cf0,28dd2c,5,2,9,14-01-2020 05:07,14-01-2020,05:07:00
da7cf0,28dd2c,6,1,10,14-01-2020 05:08,14-01-2020,05:08:00
da7cf0,28dd2c,6,2,11,14-01-2020 05:08,14-01-2020,05:08:00
da7cf0,28dd2c,8,1,12,14-01-2020 05:09,14-01-2020,05:09:00
da7cf0,28dd2c,10,1,13,14-01-2020 05:09,14-01-2020,05:09:00
da7cf0,28dd2c,10,2,14,14-01-2020 05:09,14-01-2020,05:09:00
da7cf0,28dd2c,11,1,15,14-01-2020 05:09,14-01-2020,05:09:00
da7cf0,28dd2c,12,1,16,14-01-2020 05:10,14-01-2020,05:10:00
da7cf0,28dd2c,13,3,17,14-01-2020 05:11,14-01-2020,05:11:00
5e4b8a,35f4a8,2,1,1,15-01-2020 21:23,15-01-2020,21:23:00
81a473,d1fe17,2,1,1,11-02-2020 16:10,11-02-2020,16:10:00
461132,f033ab,2,1,1,22-01-2020 14:09,22-01-2020,14:09:00
461132,f033ab,2,4,2,22-01-2020 14:09,22-01-2020,14:09:00
461132,f033ab,5,1,3,22-01-2020 14:10,22-01-2020,14:10:00
461132,f033ab,5,2,4,22-01-2020 14:10,22-01-2020,14:10:00
461132,f033ab,6,1,5,22-01-2020 14:11,22-01-2020,14:11:00
461132,f033ab,6,2,6,22-01-2020 14:11,22-01-2020,14:11:00
461132,f033ab,7,1,7,22-01-2020 14:12,22-01-2020,14:12:00
461132,f033ab,7,2,8,22-01-2020 14:12,22-01-2020,14:12:00
461132,f033ab,8,1,9,22-01-2020 14:12,22-01-2020,14:12:00
461132,f033ab,9,1,10,22-01-2020 14:13,22-01-2020,14:13:00
461132,f033ab,9,2,11,22-01-2020 14:13,22-01-2020,14:13:00
461132,f033ab,11,1,12,22-01-2020 14:13,22-01-2020,14:13:00
461132,f033ab,11,2,13,22-01-2020 14:14,22-01-2020,14:14:00
461132,f033ab,12,1,14,22-01-2020 14:14,22-01-2020,14:14:00
461132,f033ab,13,3,15,22-01-2020 14:14,22-01-2020,14:14:00
ef4e67,43ec51,2,1,1,26-02-2020 03:14,26-02-2020,03:14:00
65198d,9778d5,2,1,1,12-01-2020 02:17,12-01-2020,02:17:00
56dbbd,fe9fc2,2,1,1,28-02-2020 14:47,28-02-2020,14:47:00
56dbbd,fe9fc2,2,4,2,28-02-2020 14:47,28-02-2020,14:47:00
56dbbd,fe9fc2,2,5,3,28-02-2020 14:48,28-02-2020,14:48:00
56dbbd,fe9fc2,3,1,4,28-02-2020 14:48,28-02-2020,14:48:00
56dbbd,fe9fc2,3,2,5,28-02-2020 14:48,28-02-2020,14:48:00
56dbbd,fe9fc2,5,1,6,28-02-2020 14:49,28-02-2020,14:49:00
56dbbd,fe9fc2,5,2,7,28-02-2020 14:49,28-02-2020,14:49:00
56dbbd,fe9fc2,8,1,8,28-02-2020 14:49,28-02-2020,14:49:00
56dbbd,fe9fc2,8,2,9,28-02-2020 14:50,28-02-2020,14:50:00
56dbbd,fe9fc2,9,1,10,28-02-2020 14:50,28-02-2020,14:50:00
56dbbd,fe9fc2,9,2,11,28-02-2020 14:50,28-02-2020,14:50:00
56dbbd,fe9fc2,11,1,12,28-02-2020 14:51,28-02-2020,14:51:00
56dbbd,fe9fc2,11,2,13,28-02-2020 14:51,28-02-2020,14:51:00
56dbbd,fe9fc2,12,1,14,28-02-2020 14:52,28-02-2020,14:52:00
56dbbd,fe9fc2,13,3,15,28-02-2020 14:53,28-02-2020,14:53:00
e5031e,68d30a,2,1,1,23-02-2020 04:18,23-02-2020,04:18:00
e5031e,68d30a,2,4,2,23-02-2020 04:18,23-02-2020,04:18:00
e5031e,68d30a,3,1,3,23-02-2020 04:18,23-02-2020,04:18:00
e5031e,68d30a,3,2,4,23-02-2020 04:19,23-02-2020,04:19:00
e5031e,68d30a,6,1,5,23-02-2020 04:20,23-02-2020,04:20:00
e5031e,68d30a,7,1,6,23-02-2020 04:20,23-02-2020,04:20:00
e5031e,68d30a,10,1,7,23-02-2020 04:20,23-02-2020,04:20:00
e5031e,68d30a,10,2,8,23-02-2020 04:21,23-02-2020,04:21:00
e5031e,68d30a,12,1,9,23-02-2020 04:21,23-02-2020,04:21:00
e5031e,68d30a,13,3,10,23-02-2020 04:21,23-02-2020,04:21:00
990b01,3ef815,2,1,1,14-02-2020 03:21,14-02-2020,03:21:00
990b01,3ef815,2,4,2,14-02-2020 03:21,14-02-2020,03:21:00
990b01,3ef815,3,1,3,14-02-2020 03:21,14-02-2020,03:21:00
990b01,3ef815,3,2,4,14-02-2020 03:22,14-02-2020,03:22:00
990b01,3ef815,6,1,5,14-02-2020 03:22,14-02-2020,03:22:00
990b01,3ef815,6,2,6,14-02-2020 03:23,14-02-2020,03:23:00
990b01,3ef815,7,1,7,14-02-2020 03:23,14-02-2020,03:23:00
990b01,3ef815,10,1,8,14-02-2020 03:24,14-02-2020,03:24:00
990b01,3ef815,12,1,9,14-02-2020 03:25,14-02-2020,03:25:00
990b01,3ef815,13,3,10,14-02-2020 03:25,14-02-2020,03:25:00
9a7c7d,93db85,2,1,1,13-01-2020 13:05,13-01-2020,13:05:00
14deb0,c7e124,2,1,1,15-01-2020 11:12,15-01-2020,11:12:00
4a50dc,2a38a4,2,1,1,19-01-2020 08:52,19-01-2020,08:52:00
4a50dc,2a38a4,2,4,2,19-01-2020 08:52,19-01-2020,08:52:00
4a50dc,2a38a4,4,1,3,19-01-2020 08:52,19-01-2020,08:52:00
4a50dc,2a38a4,4,2,4,19-01-2020 08:52,19-01-2020,08:52:00
4a50dc,2a38a4,5,1,5,19-01-2020 08:53,19-01-2020,08:53:00
4a50dc,2a38a4,5,2,6,19-01-2020 08:53,19-01-2020,08:53:00
4a50dc,2a38a4,12,1,7,19-01-2020 08:54,19-01-2020,08:54:00
4a50dc,2a38a4,13,3,8,19-01-2020 08:55,19-01-2020,08:55:00
98e5f1,764796,2,1,1,07-01-2020 19:53,07-01-2020,19:53:00
98e5f1,764796,2,4,2,07-01-2020 19:53,07-01-2020,19:53:00
98e5f1,764796,2,5,3,07-01-2020 19:54,07-01-2020,19:54:00
98e5f1,764796,4,1,4,07-01-2020 19:55,07-01-2020,19:55:00
98e5f1,764796,4,2,5,07-01-2020 19:55,07-01-2020,19:55:00
98e5f1,764796,5,1,6,07-01-2020 19:56,07-01-2020,19:56:00
98e5f1,764796,5,2,7,07-01-2020 19:56,07-01-2020,19:56:00
98e5f1,764796,6,1,8,07-01-2020 19:57,07-01-2020,19:57:00
98e5f1,764796,6,2,9,07-01-2020 19:57,07-01-2020,19:57:00
98e5f1,764796,7,1,10,07-01-2020 19:58,07-01-2020,19:58:00
98e5f1,764796,7,2,11,07-01-2020 19:58,07-01-2020,19:58:00
98e5f1,764796,8,1,12,07-01-2020 19:59,07-01-2020,19:59:00
98e5f1,764796,11,1,13,07-01-2020 19:59,07-01-2020,19:59:00
98e5f1,764796,11,2,14,07-01-2020 20:00,07-01-2020,20:00:00
98e5f1,764796,12,1,15,07-01-2020 20:00,07-01-2020,20:00:00
98e5f1,764796,13,3,16,07-01-2020 20:01,07-01-2020,20:01:00
a93653,861398,2,1,1,17-02-2020 12:27,17-02-2020,12:27:00
a93653,861398,2,4,2,17-02-2020 12:27,17-02-2020,12:27:00
a93653,861398,2,5,3,17-02-2020 12:28,17-02-2020,12:28:00
a93653,861398,3,1,4,17-02-2020 12:29,17-02-2020,12:29:00
a93653,861398,3,2,5,17-02-2020 12:30,17-02-2020,12:30:00
a93653,861398,6,1,6,17-02-2020 12:30,17-02-2020,12:30:00
a93653,861398,7,1,7,17-02-2020 12:31,17-02-2020,12:31:00
a93653,861398,7,2,8,17-02-2020 12:32,17-02-2020,12:32:00
a93653,861398,8,1,9,17-02-2020 12:32,17-02-2020,12:32:00
a93653,861398,8,2,10,17-02-2020 12:33,17-02-2020,12:33:00
a93653,861398,9,1,11,17-02-2020 12:34,17-02-2020,12:34:00
a93653,861398,9,2,12,17-02-2020 12:35,17-02-2020,12:35:00
a93653,861398,11,1,13,17-02-2020 12:35,17-02-2020,12:35:00
a93653,861398,12,1,14,17-02-2020 12:35,17-02-2020,12:35:00
a93653,861398,13,3,15,17-02-2020 12:36,17-02-2020,12:36:00
76795b,54229a,2,1,1,09-01-2020 02:08,09-01-2020,02:08:00
7fad5a,92cc22,2,1,1,12-02-2020 04:36,12-02-2020,04:36:00
1.92E+66,98dce8,2,1,1,15-01-2020 04:16,15-01-2020,04:16:00
89e526,f4b9ec,2,1,1,19-02-2020 06:35,19-02-2020,06:35:00
12634c,812b4b,2,1,1,08-02-2020 19:03,08-02-2020,19:03:00
6b99c0,26657d,2,1,1,18-01-2020 16:13,18-01-2020,16:13:00
65942f,e2ef52,2,1,1,20-01-2020 04:36,20-01-2020,04:36:00
65942f,e2ef52,2,4,2,20-01-2020 04:36,20-01-2020,04:36:00
65942f,e2ef52,2,5,3,20-01-2020 04:37,20-01-2020,04:37:00
65942f,e2ef52,3,1,4,20-01-2020 04:37,20-01-2020,04:37:00
65942f,e2ef52,3,2,5,20-01-2020 04:37,20-01-2020,04:37:00
65942f,e2ef52,4,1,6,20-01-2020 04:38,20-01-2020,04:38:00
65942f,e2ef52,4,2,7,20-01-2020 04:38,20-01-2020,04:38:00
65942f,e2ef52,5,1,8,20-01-2020 04:39,20-01-2020,04:39:00
65942f,e2ef52,5,2,9,20-01-2020 04:39,20-01-2020,04:39:00
65942f,e2ef52,6,1,10,20-01-2020 04:40,20-01-2020,04:40:00
65942f,e2ef52,6,2,11,20-01-2020 04:41,20-01-2020,04:41:00
65942f,e2ef52,7,1,12,20-01-2020 04:41,20-01-2020,04:41:00
65942f,e2ef52,7,2,13,20-01-2020 04:42,20-01-2020,04:42:00
65942f,e2ef52,9,1,14,20-01-2020 04:42,20-01-2020,04:42:00
65942f,e2ef52,10,1,15,20-01-2020 04:42,20-01-2020,04:42:00
65942f,e2ef52,10,2,16,20-01-2020 04:43,20-01-2020,04:43:00
65942f,e2ef52,12,1,17,20-01-2020 04:44,20-01-2020,04:44:00
65942f,e2ef52,13,3,18,20-01-2020 04:44,20-01-2020,04:44:00
fe4d22,ed3d2c,2,1,1,11-01-2020 11:07,11-01-2020,11:07:00
5e7c37,ac627a,2,1,1,22-02-2020 23:09,22-02-2020,23:09:00
5e7c37,ac627a,2,4,2,22-02-2020 23:09,22-02-2020,23:09:00
5e7c37,ac627a,2,5,3,22-02-2020 23:09,22-02-2020,23:09:00
5e7c37,ac627a,3,1,4,22-02-2020 23:10,22-02-2020,23:10:00
5e7c37,ac627a,4,1,5,22-02-2020 23:10,22-02-2020,23:10:00
5e7c37,ac627a,4,2,6,22-02-2020 23:11,22-02-2020,23:11:00
5e7c37,ac627a,6,1,7,22-02-2020 23:11,22-02-2020,23:11:00
5e7c37,ac627a,6,2,8,22-02-2020 23:12,22-02-2020,23:12:00
5e7c37,ac627a,7,1,9,22-02-2020 23:12,22-02-2020,23:12:00
5e7c37,ac627a,7,2,10,22-02-2020 23:13,22-02-2020,23:13:00
5e7c37,ac627a,8,1,11,22-02-2020 23:13,22-02-2020,23:13:00
5e7c37,ac627a,8,2,12,22-02-2020 23:14,22-02-2020,23:14:00
5e7c37,ac627a,10,1,13,22-02-2020 23:14,22-02-2020,23:14:00
5e7c37,ac627a,10,2,14,22-02-2020 23:14,22-02-2020,23:14:00
5e7c37,ac627a,11,1,15,22-02-2020 23:15,22-02-2020,23:15:00
5e7c37,ac627a,11,2,16,22-02-2020 23:15,22-02-2020,23:15:00
5e7c37,ac627a,12,1,17,22-02-2020 23:16,22-02-2020,23:16:00
5e7c37,ac627a,13,3,18,22-02-2020 23:16,22-02-2020,23:16:00
17b4c8,f89913,2,1,1,19-01-2020 08:37,19-01-2020,08:37:00
2e6018,38b3ef,2,1,1,28-02-2020 22:16,28-02-2020,22:16:00
b7a4c3,ec8956,2,1,1,23-01-2020 02:00,23-01-2020,02:00:00
bf9c50,6974ce,2,1,1,12-01-2020 09:22,12-01-2020,09:22:00
ee0c78,c9e107,2,1,1,18-02-2020 12:13,18-02-2020,12:13:00
ee0c78,c9e107,2,4,2,18-02-2020 12:13,18-02-2020,12:13:00
ee0c78,c9e107,2,5,3,18-02-2020 12:14,18-02-2020,12:14:00
ee0c78,c9e107,3,1,4,18-02-2020 12:14,18-02-2020,12:14:00
ee0c78,c9e107,6,1,5,18-02-2020 12:15,18-02-2020,12:15:00
ee0c78,c9e107,6,2,6,18-02-2020 12:15,18-02-2020,12:15:00
ee0c78,c9e107,7,1,7,18-02-2020 12:16,18-02-2020,12:16:00
ee0c78,c9e107,7,2,8,18-02-2020 12:16,18-02-2020,12:16:00
ee0c78,c9e107,9,1,9,18-02-2020 12:16,18-02-2020,12:16:00
ee0c78,c9e107,9,2,10,18-02-2020 12:17,18-02-2020,12:17:00
ee0c78,c9e107,10,1,11,18-02-2020 12:17,18-02-2020,12:17:00
ee0c78,c9e107,10,2,12,18-02-2020 12:17,18-02-2020,12:17:00
ee0c78,c9e107,11,1,13,18-02-2020 12:17,18-02-2020,12:17:00
ee0c78,c9e107,11,2,14,18-02-2020 12:17,18-02-2020,12:17:00
ee0c78,c9e107,12,1,15,18-02-2020 12:18,18-02-2020,12:18:00
ee0c78,c9e107,13,3,16,18-02-2020 12:18,18-02-2020,12:18:00
7603f4,65b9ee,2,1,1,21-02-2020 03:45,21-02-2020,03:45:00
7603f4,65b9ee,2,4,2,21-02-2020 03:46,21-02-2020,03:46:00
7603f4,65b9ee,2,5,3,21-02-2020 03:46,21-02-2020,03:46:00
7603f4,65b9ee,3,1,4,21-02-2020 03:47,21-02-2020,03:47:00
7603f4,65b9ee,3,2,5,21-02-2020 03:47,21-02-2020,03:47:00
7603f4,65b9ee,4,1,6,21-02-2020 03:47,21-02-2020,03:47:00
7603f4,65b9ee,4,2,7,21-02-2020 03:47,21-02-2020,03:47:00
7603f4,65b9ee,5,1,8,21-02-2020 03:48,21-02-2020,03:48:00
7603f4,65b9ee,5,2,9,21-02-2020 03:49,21-02-2020,03:49:00
7603f4,65b9ee,6,1,10,21-02-2020 03:50,21-02-2020,03:50:00
7603f4,65b9ee,9,1,11,21-02-2020 03:50,21-02-2020,03:50:00
7603f4,65b9ee,9,2,12,21-02-2020 03:51,21-02-2020,03:51:00
7603f4,65b9ee,10,1,13,21-02-2020 03:51,21-02-2020,03:51:00
7603f4,65b9ee,11,1,14,21-02-2020 03:52,21-02-2020,03:52:00
7603f4,65b9ee,11,2,15,21-02-2020 03:52,21-02-2020,03:52:00
7603f4,65b9ee,12,1,16,21-02-2020 03:52,21-02-2020,03:52:00
7603f4,65b9ee,13,3,17,21-02-2020 03:53,21-02-2020,03:53:00
c8ed8d,f0935e,2,1,1,23-02-2020 20:23,23-02-2020,20:23:00
212d41,a97da6,2,1,1,19-01-2020 04:58,19-01-2020,04:58:00
212d41,a97da6,2,4,2,19-01-2020 04:58,19-01-2020,04:58:00
212d41,a97da6,6,1,3,19-01-2020 04:59,19-01-2020,04:59:00
212d41,a97da6,7,1,4,19-01-2020 05:00,19-01-2020,05:00:00
212d41,a97da6,8,1,5,19-01-2020 05:00,19-01-2020,05:00:00
212d41,a97da6,10,1,6,19-01-2020 05:01,19-01-2020,05:01:00
212d41,a97da6,10,2,7,19-01-2020 05:01,19-01-2020,05:01:00
212d41,a97da6,11,1,8,19-01-2020 05:01,19-01-2020,05:01:00
ed5954,a3c65c,2,1,1,02-02-2020 14:03,02-02-2020,14:03:00
ed5954,a3c65c,2,4,2,02-02-2020 14:03,02-02-2020,14:03:00
ed5954,a3c65c,3,1,3,02-02-2020 14:04,02-02-2020,14:04:00
ed5954,a3c65c,4,1,4,02-02-2020 14:04,02-02-2020,14:04:00
ed5954,a3c65c,4,2,5,02-02-2020 14:04,02-02-2020,14:04:00
ed5954,a3c65c,6,1,6,02-02-2020 14:05,02-02-2020,14:05:00
ed5954,a3c65c,7,1,7,02-02-2020 14:06,02-02-2020,14:06:00
ed5954,a3c65c,11,1,8,02-02-2020 14:06,02-02-2020,14:06:00
ed5954,a3c65c,12,1,9,02-02-2020 14:06,02-02-2020,14:06:00
ed5954,a3c65c,13,3,10,02-02-2020 14:07,02-02-2020,14:07:00
d9ff24,2723d0,2,1,1,02-01-2020 13:41,02-01-2020,13:41:00
d9ff24,2723d0,2,4,2,02-01-2020 13:41,02-01-2020,13:41:00
d9ff24,2723d0,2,5,3,02-01-2020 13:41,02-01-2020,13:41:00
d9ff24,2723d0,3,1,4,02-01-2020 13:42,02-01-2020,13:42:00
d9ff24,2723d0,3,2,5,02-01-2020 13:42,02-01-2020,13:42:00
d9ff24,2723d0,4,1,6,02-01-2020 13:43,02-01-2020,13:43:00
d9ff24,2723d0,4,2,7,02-01-2020 13:43,02-01-2020,13:43:00
d9ff24,2723d0,5,1,8,02-01-2020 13:44,02-01-2020,13:44:00
